"gutenberg_id","text"
11,"Alice began to feel very uneasy: to be sure, she had not as yet had any"
11,"dispute with the Queen, but she knew that it might happen any minute,"
11,"“and then,” thought she, “what would become of me? They’re dreadfully"
11,"fond of beheading people here; the great wonder is, that there’s any"
11,"one left alive!”"
11,""
11,"She was looking about for some way of escape, and wondering whether she"
11,"could get away without being seen, when she noticed a curious"
11,"appearance in the air: it puzzled her very much at first, but, after"
11,"watching it a minute or two, she made it out to be a grin, and she said"
11,"to herself “It’s the Cheshire Cat: now I shall have somebody to talk"
11,"to.”"
11,""
11,"“How are you getting on?” said the Cat, as soon as there was mouth"
11,"enough for it to speak with."
11,""
11,"Alice waited till the eyes appeared, and then nodded. “It’s no use"
11,"speaking to it,” she thought, “till its ears have come, or at least one"
11,"of them.” In another minute the whole head appeared, and then Alice put"
11,"down her flamingo, and began an account of the game, feeling very glad"
11,"she had someone to listen to her. The Cat seemed to think that there"
11,"was enough of it now in sight, and no more of it appeared."
11,""
11,"“I don’t think they play at all fairly,” Alice began, in rather a"
11,"complaining tone, “and they all quarrel so dreadfully one can’t hear"
11,"oneself speak—and they don’t seem to have any rules in particular; at"
11,"least, if there are, nobody attends to them—and you’ve no idea how"
11,"confusing it is all the things being alive; for instance, there’s the"
11,"arch I’ve got to go through next walking about at the other end of the"
11,"ground—and I should have croqueted the Queen’s hedgehog just now, only"
11,"it ran away when it saw mine coming!”"
11,""
11,"“How do you like the Queen?” said the Cat in a low voice."
11,""
11,"“Not at all,” said Alice: “she’s so extremely—” Just then she noticed"
11,"that the Queen was close behind her, listening: so she went on,"
11,"“—likely to win, that it’s hardly worth while finishing the game.”"
11,""
11,"The Queen smiled and passed on."
11,""
11,"“Who _are_ you talking to?” said the King, going up to Alice, and"
11,"looking at the Cat’s head with great curiosity."
11,""
11,"“It’s a friend of mine—a Cheshire Cat,” said Alice: “allow me to"
11,"introduce it.”"
11,""
11,"“I don’t like the look of it at all,” said the King: “however, it may"
11,"kiss my hand if it likes.”"
11,""
11,"“I’d rather not,” the Cat remarked."
11,""
11,"“Don’t be impertinent,” said the King, “and don’t look at me like"
11,"that!” He got behind Alice as he spoke."
11,""
11,"“A cat may look at a king,” said Alice. “I’ve read that in some book,"
11,"but I don’t remember where.”"
11,""
11,"“Well, it must be removed,” said the King very decidedly, and he called"
11,"the Queen, who was passing at the moment, “My dear! I wish you would"
11,"have this cat removed!”"
11,""
11,"The Queen had only one way of settling all difficulties, great or"
11,"small. “Off with his head!” she said, without even looking round."
11,""
11,"“I’ll fetch the executioner myself,” said the King eagerly, and he"
11,"hurried off."
11,""
11,"Alice thought she might as well go back, and see how the game was going"
11,"on, as she heard the Queen’s voice in the distance, screaming with"
11,"passion. She had already heard her sentence three of the players to be"
11,"executed for having missed their turns, and she did not like the look"
11,"of things at all, as the game was in such confusion that she never knew"
11,"whether it was her turn or not. So she went in search of her hedgehog."
11,""
11,"The hedgehog was engaged in a fight with another hedgehog, which seemed"
11,"to Alice an excellent opportunity for croqueting one of them with the"
11,"other: the only difficulty was, that her flamingo was gone across to"
11,"the other side of the garden, where Alice could see it trying in a"
11,"helpless sort of way to fly up into a tree."
11,""
11,"By the time she had caught the flamingo and brought it back, the fight"
11,"was over, and both the hedgehogs were out of sight: “but it doesn’t"
11,"matter much,” thought Alice, “as all the arches are gone from this side"
11,"of the ground.” So she tucked it away under her arm, that it might not"
11,"escape again, and went back for a little more conversation with her"
11,"friend."
11,""
11,"When she got back to the Cheshire Cat, she was surprised to find quite"
11,"a large crowd collected round it: there was a dispute going on between"
11,"the executioner, the King, and the Queen, who were all talking at once,"
11,"while all the rest were quite silent, and looked very uncomfortable."
11,""
11,"The moment Alice appeared, she was appealed to by all three to settle"
11,"the question, and they repeated their arguments to her, though, as they"
11,"all spoke at once, she found it very hard indeed to make out exactly"
11,"what they said."
11,""
11,"The executioner’s argument was, that you couldn’t cut off a head unless"
11,"there was a body to cut it off from: that he had never had to do such a"
11,"thing before, and he wasn’t going to begin at _his_ time of life."
11,""
11,"The King’s argument was, that anything that had a head could be"
11,"beheaded, and that you weren’t to talk nonsense."
11,""
11,"The Queen’s argument was, that if something wasn’t done about it in"
11,"less than no time she’d have everybody executed, all round. (It was"
11,"this last remark that had made the whole party look so grave and"
11,"anxious.)"
11,""
11,"Alice could think of nothing else to say but “It belongs to the"
11,"Duchess: you’d better ask _her_ about it.”"
11,""
11,"“She’s in prison,” the Queen said to the executioner: “fetch her here.”"
11,"And the executioner went off like an arrow."
11,""
11,"The Cat’s head began fading away the moment he was gone, and, by the"
11,"time he had come back with the Duchess, it had entirely disappeared; so"
11,"the King and the executioner ran wildly up and down looking for it,"
11,"while the rest of the party went back to the game."
11,""
11,""
11,""
11,""
11,"CHAPTER IX."
11,"The Mock Turtle’s Story"
11,""
11,""
11,"“You can’t think how glad I am to see you again, you dear old thing!”"
11,"said the Duchess, as she tucked her arm affectionately into Alice’s,"
11,"and they walked off together."
11,""
11,"Alice was very glad to find her in such a pleasant temper, and thought"
11,"to herself that perhaps it was only the pepper that had made her so"
11,"savage when they met in the kitchen."
11,""
11,"“When _I’m_ a Duchess,” she said to herself, (not in a very hopeful"
11,"tone though), “I won’t have any pepper in my kitchen _at all_. Soup"
11,"does very well without—Maybe it’s always pepper that makes people"
11,"hot-tempered,” she went on, very much pleased at having found out a new"
11,"kind of rule, “and vinegar that makes them sour—and camomile that makes"
11,"them bitter—and—and barley-sugar and such things that make children"
11,"sweet-tempered. I only wish people knew _that_: then they wouldn’t be"
11,"so stingy about it, you know—”"
11,""
11,"She had quite forgotten the Duchess by this time, and was a little"
11,"startled when she heard her voice close to her ear. “You’re thinking"
11,"about something, my dear, and that makes you forget to talk. I can’t"
11,"tell you just now what the moral of that is, but I shall remember it in"
11,"a bit.”"
11,""
11,"“Perhaps it hasn’t one,” Alice ventured to remark."
11,""
11,"“Tut, tut, child!” said the Duchess. “Everything’s got a moral, if only"
11,"you can find it.” And she squeezed herself up closer to Alice’s side as"
11,"she spoke."
11,""
11,"Alice did not much like keeping so close to her: first, because the"
11,"Duchess was _very_ ugly; and secondly, because she was exactly the"
11,"right height to rest her chin upon Alice’s shoulder, and it was an"
11,"uncomfortably sharp chin. However, she did not like to be rude, so she"
11,"bore it as well as she could."
11,""
11,"“The game’s going on rather better now,” she said, by way of keeping up"
11,"the conversation a little."
11,""
11,"“’Tis so,” said the Duchess: “and the moral of that is—‘Oh, ’tis love,"
11,"’tis love, that makes the world go round!’”"
11,""
11,"“Somebody said,” Alice whispered, “that it’s done by everybody minding"
11,"their own business!”"
11,""
11,"“Ah, well! It means much the same thing,” said the Duchess, digging her"
11,"sharp little chin into Alice’s shoulder as she added, “and the moral of"
11,"_that_ is—‘Take care of the sense, and the sounds will take care of"
11,"themselves.’”"
11,""
11,"“How fond she is of finding morals in things!” Alice thought to"
11,"herself."
11,""
11,"“I dare say you’re wondering why I don’t put my arm round your waist,”"
11,"the Duchess said after a pause: “the reason is, that I’m doubtful about"
11,"the temper of your flamingo. Shall I try the experiment?”"
11,""
11,"“He might bite,” Alice cautiously replied, not feeling at all anxious"
11,"to have the experiment tried."
11,""
11,"“Very true,” said the Duchess: “flamingoes and mustard both bite. And"
11,"the moral of that is—‘Birds of a feather flock together.’”"
11,""
11,"“Only mustard isn’t a bird,” Alice remarked."
11,""
11,"“Right, as usual,” said the Duchess: “what a clear way you have of"
11,"putting things!”"
11,""
11,"“It’s a mineral, I _think_,” said Alice."
11,""
11,"“Of course it is,” said the Duchess, who seemed ready to agree to"
11,"everything that Alice said; “there’s a large mustard-mine near here."
11,"And the moral of that is—‘The more there is of mine, the less there is"
11,"of yours.’”"
11,""
11,"“Oh, I know!” exclaimed Alice, who had not attended to this last"
11,"remark, “it’s a vegetable. It doesn’t look like one, but it is.”"
11,""
11,"“I quite agree with you,” said the Duchess; “and the moral of that"
11,"is—‘Be what you would seem to be’—or if you’d like it put more"
11,"simply—‘Never imagine yourself not to be otherwise than what it might"
11,"appear to others that what you were or might have been was not"
11,"otherwise than what you had been would have appeared to them to be"
11,"otherwise.’”"
11,""
11,"“I think I should understand that better,” Alice said very politely,"
11,"“if I had it written down: but I can’t quite follow it as you say it.”"
11,""
11,"“That’s nothing to what I could say if I chose,” the Duchess replied,"
11,"in a pleased tone."
11,""
11,"“Pray don’t trouble yourself to say it any longer than that,” said"
11,"Alice."
11,""
11,"“Oh, don’t talk about trouble!” said the Duchess. “I make you a present"
11,"of everything I’ve said as yet.”"
11,""
11,"“A cheap sort of present!” thought Alice. “I’m glad they don’t give"
11,"birthday presents like that!” But she did not venture to say it out"
11,"loud."
11,""
11,"“Thinking again?” the Duchess asked, with another dig of her sharp"
11,"little chin."
11,""
11,"“I’ve a right to think,” said Alice sharply, for she was beginning to"
11,"feel a little worried."
11,""
11,"“Just about as much right,” said the Duchess, “as pigs have to fly; and"
11,"the m—”"
11,""
11,"But here, to Alice’s great surprise, the Duchess’s voice died away,"
11,"even in the middle of her favourite word ‘moral,’ and the arm that was"
11,"linked into hers began to tremble. Alice looked up, and there stood the"
11,"Queen in front of them, with her arms folded, frowning like a"
11,"thunderstorm."
11,""
11,"“A fine day, your Majesty!” the Duchess began in a low, weak voice."
11,""
11,"“Now, I give you fair warning,” shouted the Queen, stamping on the"
11,"ground as she spoke; “either you or your head must be off, and that in"
11,"about half no time! Take your choice!”"
11,""
11,"The Duchess took her choice, and was gone in a moment."
11,""
11,"“Let’s go on with the game,” the Queen said to Alice; and Alice was too"
11,"much frightened to say a word, but slowly followed her back to the"
11,"croquet-ground."
11,""
11,"The other guests had taken advantage of the Queen’s absence, and were"
11,"resting in the shade: however, the moment they saw her, they hurried"
11,"back to the game, the Queen merely remarking that a moment’s delay"
11,"would cost them their lives."
11,""
11,"All the time they were playing the Queen never left off quarrelling"
11,"with the other players, and shouting “Off with his head!” or “Off with"
11,"her head!” Those whom she sentenced were taken into custody by the"
11,"soldiers, who of course had to leave off being arches to do this, so"
11,"that by the end of half an hour or so there were no arches left, and"
11,"all the players, except the King, the Queen, and Alice, were in custody"
11,"and under sentence of execution."
11,""
11,"Then the Queen left off, quite out of breath, and said to Alice, “Have"
11,"you seen the Mock Turtle yet?”"
11,""
11,"“No,” said Alice. “I don’t even know what a Mock Turtle is.”"
11,""
11,"“It’s the thing Mock Turtle Soup is made from,” said the Queen."
11,""
11,"“I never saw one, or heard of one,” said Alice."
11,""
11,"“Come on, then,” said the Queen, “and he shall tell you his history,”"
11,""
11,"As they walked off together, Alice heard the King say in a low voice,"
11,"to the company generally, “You are all pardoned.” “Come, _that’s_ a"
11,"good thing!” she said to herself, for she had felt quite unhappy at the"
11,"number of executions the Queen had ordered."
11,""
11,"They very soon came upon a Gryphon, lying fast asleep in the sun. (If"
11,"you don’t know what a Gryphon is, look at the picture.) “Up, lazy"
11,"thing!” said the Queen, “and take this young lady to see the Mock"
11,"Turtle, and to hear his history. I must go back and see after some"
11,"executions I have ordered;” and she walked off, leaving Alice alone"
11,"with the Gryphon. Alice did not quite like the look of the creature,"
11,"but on the whole she thought it would be quite as safe to stay with it"
11,"as to go after that savage Queen: so she waited."
11,""
11,"The Gryphon sat up and rubbed its eyes: then it watched the Queen till"
11,"she was out of sight: then it chuckled. “What fun!” said the Gryphon,"
11,"half to itself, half to Alice."
11,""
11,"“What _is_ the fun?” said Alice."
11,""
11,"“Why, _she_,” said the Gryphon. “It’s all her fancy, that: they never"
11,"executes nobody, you know. Come on!”"
11,""
11,"“Everybody says ‘come on!’ here,” thought Alice, as she went slowly"
11,"after it: “I never was so ordered about in all my life, never!”"
11,""
11,"They had not gone far before they saw the Mock Turtle in the distance,"
11,"sitting sad and lonely on a little ledge of rock, and, as they came"
11,"nearer, Alice could hear him sighing as if his heart would break. She"
11,"pitied him deeply. “What is his sorrow?” she asked the Gryphon, and the"
11,"Gryphon answered, very nearly in the same words as before, “It’s all"
11,"his fancy, that: he hasn’t got no sorrow, you know. Come on!”"
11,""
11,"So they went up to the Mock Turtle, who looked at them with large eyes"
11,"full of tears, but said nothing."
11,""
11,"“This here young lady,” said the Gryphon, “she wants for to know your"
11,"history, she do.”"
11,""
11,"“I’ll tell it her,” said the Mock Turtle in a deep, hollow tone: “sit"
11,"down, both of you, and don’t speak a word till I’ve finished.”"
11,""
11,"So they sat down, and nobody spoke for some minutes. Alice thought to"
11,"herself, “I don’t see how he can _ever_ finish, if he doesn’t begin.”"
11,"But she waited patiently."
11,""
11,"“Once,” said the Mock Turtle at last, with a deep sigh, “I was a real"
11,"Turtle.”"
11,""
11,"These words were followed by a very long silence, broken only by an"
11,"occasional exclamation of “Hjckrrh!” from the Gryphon, and the constant"
11,"heavy sobbing of the Mock Turtle. Alice was very nearly getting up and"
11,"saying, “Thank you, sir, for your interesting story,” but she could not"
11,"help thinking there _must_ be more to come, so she sat still and said"
11,"nothing."
11,""
11,"“When we were little,” the Mock Turtle went on at last, more calmly,"
11,"though still sobbing a little now and then, “we went to school in the"
11,"sea. The master was an old Turtle—we used to call him Tortoise—”"
11,""
11,"“Why did you call him Tortoise, if he wasn’t one?” Alice asked."
11,""
11,"“We called him Tortoise because he taught us,” said the Mock Turtle"
11,"angrily: “really you are very dull!”"
11,""
11,"“You ought to be ashamed of yourself for asking such a simple"
11,"question,” added the Gryphon; and then they both sat silent and looked"
11,"at poor Alice, who felt ready to sink into the earth. At last the"
11,"Gryphon said to the Mock Turtle, “Drive on, old fellow! Don’t be all"
11,"day about it!” and he went on in these words:"
11,""
11,"“Yes, we went to school in the sea, though you mayn’t believe it—”"
11,""
11,"“I never said I didn’t!” interrupted Alice."
11,""
11,"“You did,” said the Mock Turtle."
11,""
11,"“Hold your tongue!” added the Gryphon, before Alice could speak again."
11,"The Mock Turtle went on."
11,""
11,"“We had the best of educations—in fact, we went to school every day—”"
11,""
11,"“_I’ve_ been to a day-school, too,” said Alice; “you needn’t be so"
11,"proud as all that.”"
11,""
11,"“With extras?” asked the Mock Turtle a little anxiously."
11,""
11,"“Yes,” said Alice, “we learned French and music.”"
11,""
11,"“And washing?” said the Mock Turtle."
11,""
11,"“Certainly not!” said Alice indignantly."
11,""
11,"“Ah! then yours wasn’t a really good school,” said the Mock Turtle in a"
11,"tone of great relief. “Now at _ours_ they had at the end of the bill,"
11,"‘French, music, _and washing_—extra.’”"
11,""
11,"“You couldn’t have wanted it much,” said Alice; “living at the bottom"
11,"of the sea.”"
11,""
11,"“I couldn’t afford to learn it.” said the Mock Turtle with a sigh. “I"
11,"only took the regular course.”"
11,""
11,"“What was that?” inquired Alice."
11,""
11,"“Reeling and Writhing, of course, to begin with,” the Mock Turtle"
11,"replied; “and then the different branches of Arithmetic—Ambition,"
11,"Distraction, Uglification, and Derision.”"
11,""
11,"“I never heard of ‘Uglification,’” Alice ventured to say. “What is it?”"
11,""
11,"The Gryphon lifted up both its paws in surprise. “What! Never heard of"
11,"uglifying!” it exclaimed. “You know what to beautify is, I suppose?”"
11,""
11,"“Yes,” said Alice doubtfully: “it means—to—make—anything—prettier.”"
11,""
11,"“Well, then,” the Gryphon went on, “if you don’t know what to uglify"
11,"is, you _are_ a simpleton.”"
11,""
11,"Alice did not feel encouraged to ask any more questions about it, so"
11,"she turned to the Mock Turtle, and said “What else had you to learn?”"
11,""
11,"“Well, there was Mystery,” the Mock Turtle replied, counting off the"
11,"subjects on his flappers, “—Mystery, ancient and modern, with"
11,"Seaography: then Drawling—the Drawling-master was an old conger-eel,"
11,"that used to come once a week: _he_ taught us Drawling, Stretching, and"
11,"Fainting in Coils.”"
11,""
11,"“What was _that_ like?” said Alice."
11,""
11,"“Well, I can’t show it you myself,” the Mock Turtle said: “I’m too"
11,"stiff. And the Gryphon never learnt it.”"
11,""
11,"“Hadn’t time,” said the Gryphon: “I went to the Classics master,"
11,"though. He was an old crab, _he_ was.”"
11,""
11,"“I never went to him,” the Mock Turtle said with a sigh: “he taught"
11,"Laughing and Grief, they used to say.”"
11,""
11,"“So he did, so he did,” said the Gryphon, sighing in his turn; and both"
11,"creatures hid their faces in their paws."
11,""
11,"“And how many hours a day did you do lessons?” said Alice, in a hurry"
11,"to change the subject."
11,""
11,"“Ten hours the first day,” said the Mock Turtle: “nine the next, and so"
11,"on.”"
11,""
11,"“What a curious plan!” exclaimed Alice."
11,""
11,"“That’s the reason they’re called lessons,” the Gryphon remarked:"
11,"“because they lessen from day to day.”"
11,""
11,"This was quite a new idea to Alice, and she thought it over a little"
11,"before she made her next remark. “Then the eleventh day must have been"
11,"a holiday?”"
11,""
11,"“Of course it was,” said the Mock Turtle."
11,""
11,"“And how did you manage on the twelfth?” Alice went on eagerly."
11,""
11,"“That’s enough about lessons,” the Gryphon interrupted in a very"
11,"decided tone: “tell her something about the games now.”"
11,""
11,""
11,""
11,""
11,"CHAPTER X."
11,"The Lobster Quadrille"
11,""
11,""
11,"The Mock Turtle sighed deeply, and drew the back of one flapper across"
11,"his eyes. He looked at Alice, and tried to speak, but for a minute or"
11,"two sobs choked his voice. “Same as if he had a bone in his throat,”"
11,"said the Gryphon: and it set to work shaking him and punching him in"
11,"the back. At last the Mock Turtle recovered his voice, and, with tears"
11,"running down his cheeks, he went on again:—"
11,""
11,"“You may not have lived much under the sea—” (“I haven’t,” said"
11,"Alice)—“and perhaps you were never even introduced to a lobster—”"
11,"(Alice began to say “I once tasted—” but checked herself hastily, and"
11,"said “No, never”) “—so you can have no idea what a delightful thing a"
11,"Lobster Quadrille is!”"
11,""
11,"“No, indeed,” said Alice. “What sort of a dance is it?”"
11,""
11,"“Why,” said the Gryphon, “you first form into a line along the"
11,"sea-shore—”"
11,""
11,"“Two lines!” cried the Mock Turtle. “Seals, turtles, salmon, and so on;"
11,"then, when you’ve cleared all the jelly-fish out of the way—”"
11,""
11,"“_That_ generally takes some time,” interrupted the Gryphon."
11,""
11,"“—you advance twice—”"
11,""
11,"“Each with a lobster as a partner!” cried the Gryphon."
11,""
11,"“Of course,” the Mock Turtle said: “advance twice, set to partners—”"
11,""
11,"“—change lobsters, and retire in same order,” continued the Gryphon."
11,""
11,"“Then, you know,” the Mock Turtle went on, “you throw the—”"
11,""
11,"“The lobsters!” shouted the Gryphon, with a bound into the air."
11,""
11,"“—as far out to sea as you can—”"
11,""
11,"“Swim after them!” screamed the Gryphon."
11,""
11,"“Turn a somersault in the sea!” cried the Mock Turtle, capering wildly"
11,"about."
11,""
11,"“Change lobsters again!” yelled the Gryphon at the top of its voice."
11,""
11,"“Back to land again, and that’s all the first figure,” said the Mock"
11,"Turtle, suddenly dropping his voice; and the two creatures, who had"
11,"been jumping about like mad things all this time, sat down again very"
11,"sadly and quietly, and looked at Alice."
11,""
11,"“It must be a very pretty dance,” said Alice timidly."
11,""
11,"“Would you like to see a little of it?” said the Mock Turtle."
11,""
11,"“Very much indeed,” said Alice."
11,""
11,"“Come, let’s try the first figure!” said the Mock Turtle to the"
11,"Gryphon. “We can do without lobsters, you know. Which shall sing?”"
11,""
11,"“Oh, _you_ sing,” said the Gryphon. “I’ve forgotten the words.”"
11,""
11,"So they began solemnly dancing round and round Alice, every now and"
11,"then treading on her toes when they passed too close, and waving their"
11,"forepaws to mark the time, while the Mock Turtle sang this, very slowly"
11,"and sadly:—"
11,""
11,"“Will you walk a little faster?” said a whiting to a snail."
11,"“There’s a porpoise close behind us, and he’s treading on my tail."
11,"See how eagerly the lobsters and the turtles all advance!"
11,"They are waiting on the shingle—will you come and join the dance?"
11,"Will you, won’t you, will you, won’t you, will you join the dance?"
11,"Will you, won’t you, will you, won’t you, won’t you join the dance?"
11,""
11,"“You can really have no notion how delightful it will be"
11,"When they take us up and throw us, with the lobsters, out to sea!”"
11,"But the snail replied “Too far, too far!” and gave a look askance—"
11,"Said he thanked the whiting kindly, but he would not join the dance."
11,"Would not, could not, would not, could not, would not join the dance."
11,"Would not, could not, would not, could not, could not join the dance."
11,""
11,"“What matters it how far we go?” his scaly friend replied."
11,"“There is another shore, you know, upon the other side."
11,"The further off from England the nearer is to France—"
11,"Then turn not pale, beloved snail, but come and join the dance."
11,"Will you, won’t you, will you, won’t you, will you join the dance?"
11,"Will you, won’t you, will you, won’t you, won’t you join the dance?”"
11,""
11,""
11,"“Thank you, it’s a very interesting dance to watch,” said Alice,"
11,"feeling very glad that it was over at last: “and I do so like that"
11,"curious song about the whiting!”"
11,""
11,"“Oh, as to the whiting,” said the Mock Turtle, “they—you’ve seen them,"
11,"of course?”"
11,""
11,"“Yes,” said Alice, “I’ve often seen them at dinn—” she checked herself"
11,"hastily."
11,""
11,"“I don’t know where Dinn may be,” said the Mock Turtle, “but if you’ve"
11,"seen them so often, of course you know what they’re like.”"
11,""
11,"“I believe so,” Alice replied thoughtfully. “They have their tails in"
11,"their mouths—and they’re all over crumbs.”"
11,""
11,"“You’re wrong about the crumbs,” said the Mock Turtle: “crumbs would"
11,"all wash off in the sea. But they _have_ their tails in their mouths;"
11,"and the reason is—” here the Mock Turtle yawned and shut his"
11,"eyes.—“Tell her about the reason and all that,” he said to the Gryphon."
11,""
11,"“The reason is,” said the Gryphon, “that they _would_ go with the"
11,"lobsters to the dance. So they got thrown out to sea. So they had to"
11,"fall a long way. So they got their tails fast in their mouths. So they"
11,"couldn’t get them out again. That’s all.”"
11,""
11,"“Thank you,” said Alice, “it’s very interesting. I never knew so much"
11,"about a whiting before.”"
11,""
11,"“I can tell you more than that, if you like,” said the Gryphon. “Do you"
11,"know why it’s called a whiting?”"
11,""
11,"“I never thought about it,” said Alice. “Why?”"
11,""
11,"“_It does the boots and shoes_,” the Gryphon replied very solemnly."
11,""
11,"Alice was thoroughly puzzled. “Does the boots and shoes!” she repeated"
11,"in a wondering tone."
11,""
11,"“Why, what are _your_ shoes done with?” said the Gryphon. “I mean, what"
11,"makes them so shiny?”"
11,""
11,"Alice looked down at them, and considered a little before she gave her"
11,"answer. “They’re done with blacking, I believe.”"
11,""
11,"“Boots and shoes under the sea,” the Gryphon went on in a deep voice,"
11,"“are done with a whiting. Now you know.”"
11,""
11,"“And what are they made of?” Alice asked in a tone of great curiosity."
11,""
11,"“Soles and eels, of course,” the Gryphon replied rather impatiently:"
11,"“any shrimp could have told you that.”"
11,""
11,"“If I’d been the whiting,” said Alice, whose thoughts were still"
11,"running on the song, “I’d have said to the porpoise, ‘Keep back,"
11,"please: we don’t want _you_ with us!’”"
11,""
11,"“They were obliged to have him with them,” the Mock Turtle said: “no"
11,"wise fish would go anywhere without a porpoise.”"
11,""
11,"“Wouldn’t it really?” said Alice in a tone of great surprise."
11,""
11,"“Of course not,” said the Mock Turtle: “why, if a fish came to _me_,"
11,"and told me he was going a journey, I should say ‘With what porpoise?’”"
11,""
11,"“Don’t you mean ‘purpose’?” said Alice."
11,""
11,"“I mean what I say,” the Mock Turtle replied in an offended tone. And"
11,"the Gryphon added “Come, let’s hear some of _your_ adventures.”"
11,""
11,"“I could tell you my adventures—beginning from this morning,” said"
11,"Alice a little timidly: “but it’s no use going back to yesterday,"
11,"because I was a different person then.”"
11,""
11,"“Explain all that,” said the Mock Turtle."
11,""
11,"“No, no! The adventures first,” said the Gryphon in an impatient tone:"
11,"“explanations take such a dreadful time.”"
11,""
11,"So Alice began telling them her adventures from the time when she first"
11,"saw the White Rabbit. She was a little nervous about it just at first,"
11,"the two creatures got so close to her, one on each side, and opened"
11,"their eyes and mouths so _very_ wide, but she gained courage as she"
11,"went on. Her listeners were perfectly quiet till she got to the part"
11,"about her repeating “_You are old, Father William_,” to the"
11,"Caterpillar, and the words all coming different, and then the Mock"
11,"Turtle drew a long breath, and said “That’s very curious.”"
11,""
11,"“It’s all about as curious as it can be,” said the Gryphon."
11,""
11,"“It all came different!” the Mock Turtle repeated thoughtfully. “I"
11,"should like to hear her try and repeat something now. Tell her to"
11,"begin.” He looked at the Gryphon as if he thought it had some kind of"
11,"authority over Alice."
11,""
11,"“Stand up and repeat ‘’_Tis the voice of the sluggard_,’” said the"
11,"Gryphon."
11,""
11,"“How the creatures order one about, and make one repeat lessons!”"
11,"thought Alice; “I might as well be at school at once.” However, she got"
11,"up, and began to repeat it, but her head was so full of the Lobster"
11,"Quadrille, that she hardly knew what she was saying, and the words came"
11,"very queer indeed:—"
11,""
11,"“’Tis the voice of the Lobster; I heard him declare,"
11,"“You have baked me too brown, I must sugar my hair.”"
11,"As a duck with its eyelids, so he with his nose"
11,"Trims his belt and his buttons, and turns out his toes.”"
11,""
11,"[later editions continued as follows"
11,"When the sands are all dry, he is gay as a lark,"
11,"And will talk in contemptuous tones of the Shark,"
11,"But, when the tide rises and sharks are around,"
11,"His voice has a timid and tremulous sound.]"
11,""
11,""
11,"“That’s different from what _I_ used to say when I was a child,” said"
11,"the Gryphon."
11,""
11,"“Well, I never heard it before,” said the Mock Turtle; “but it sounds"
11,"uncommon nonsense.”"
11,""
11,"Alice said nothing; she had sat down with her face in her hands,"
11,"wondering if anything would _ever_ happen in a natural way again."
11,""
11,"“I should like to have it explained,” said the Mock Turtle."
11,""
11,"“She can’t explain it,” said the Gryphon hastily. “Go on with the next"
11,"verse.”"
11,""
11,"“But about his toes?” the Mock Turtle persisted. “How _could_ he turn"
11,"them out with his nose, you know?”"
11,""
11,"“It’s the first position in dancing.” Alice said; but was dreadfully"
11,"puzzled by the whole thing, and longed to change the subject."
11,""
11,"“Go on with the next verse,” the Gryphon repeated impatiently: “it"
11,"begins ‘_I passed by his garden_.’”"
11,""
11,"Alice did not dare to disobey, though she felt sure it would all come"
11,"wrong, and she went on in a trembling voice:—"
11,""
11,"“I passed by his garden, and marked, with one eye,"
11,"How the Owl and the Panther were sharing a pie—”"
11,""
11,"[later editions continued as follows"
11,"The Panther took pie-crust, and gravy, and meat,"
11,"While the Owl had the dish as its share of the treat."
11,"When the pie was all finished, the Owl, as a boon,"
11,"Was kindly permitted to pocket the spoon:"
11,"While the Panther received knife and fork with a growl,"
11,"And concluded the banquet—]"
11,""
11,""
11,"“What _is_ the use of repeating all that stuff,” the Mock Turtle"
11,"interrupted, “if you don’t explain it as you go on? It’s by far the"
11,"most confusing thing _I_ ever heard!”"
11,""
11,"“Yes, I think you’d better leave off,” said the Gryphon: and Alice was"
11,"only too glad to do so."
11,""
11,"“Shall we try another figure of the Lobster Quadrille?” the Gryphon"
11,"went on. “Or would you like the Mock Turtle to sing you a song?”"
11,""
11,"“Oh, a song, please, if the Mock Turtle would be so kind,” Alice"
11,"replied, so eagerly that the Gryphon said, in a rather offended tone,"
11,"“Hm! No accounting for tastes! Sing her ‘_Turtle Soup_,’ will you, old"
11,"fellow?”"
11,""
11,"The Mock Turtle sighed deeply, and began, in a voice sometimes choked"
11,"with sobs, to sing this:—"
11,""
11,"“Beautiful Soup, so rich and green,"
11,"Waiting in a hot tureen!"
11,"Who for such dainties would not stoop?"
11,"Soup of the evening, beautiful Soup!"
11,"Soup of the evening, beautiful Soup!"
11,"    Beau—ootiful Soo—oop!"
11,"    Beau—ootiful Soo—oop!"
11,"Soo—oop of the e—e—evening,"
11,"    Beautiful, beautiful Soup!"
11,""
11,"“Beautiful Soup! Who cares for fish,"
11,"Game, or any other dish?"
11,"Who would not give all else for two p"
11,"ennyworth only of beautiful Soup?"
11,"Pennyworth only of beautiful Soup?"
11,"    Beau—ootiful Soo—oop!"
11,"    Beau—ootiful Soo—oop!"
11,"Soo—oop of the e—e—evening,"
11,"    Beautiful, beauti—FUL SOUP!”"
11,""
11,""
11,"“Chorus again!” cried the Gryphon, and the Mock Turtle had just begun"
11,"to repeat it, when a cry of “The trial’s beginning!” was heard in the"
11,"distance."
11,""
11,"“Come on!” cried the Gryphon, and, taking Alice by the hand, it hurried"
11,"off, without waiting for the end of the song."
11,""
11,"“What trial is it?” Alice panted as she ran; but the Gryphon only"
11,"answered “Come on!” and ran the faster, while more and more faintly"
